Date,Open,High,Low,Close,Adj Close,Volume
2020-04-08,180.850006,184.000000,176.649994,178.649994,157.840744,37561082
2020-04-09,184.000000,186.250000,180.000000,185.250000,163.671967,42626960
2020-04-13,184.500000,186.649994,181.050003,181.600006,160.447128,17744169
2020-04-15,184.050003,193.750000,182.699997,189.350006,167.294403,49092699
2020-04-16,189.649994,191.199997,185.449997,186.350006,164.643845,27080032
2020-04-17,190.449997,191.399994,186.949997,188.100006,166.190002,26667421
2020-04-20,189.949997,189.949997,179.500000,180.699997,159.651947,35764287
2020-04-21,178.000000,184.300003,176.050003,179.600006,158.680084,23333661
2020-04-22,179.000000,183.550003,176.000000,182.250000,161.021408,25163402
2020-04-23,182.949997,184.000000,179.649994,180.550003,159.519424,32968029
2020-04-24,181.000000,182.800003,179.300003,180.050003,159.077667,18049697
2020-04-27,180.250000,182.300003,179.300003,179.850006,158.900955,13085703
2020-04-28,180.000000,180.800003,178.050003,179.449997,158.547577,17802635
2020-04-29,180.500000,182.899994,179.649994,182.149994,160.933044,21461067
2020-04-30,184.899994,184.899994,180.449997,182.050003,160.844711,30164713
2020-05-04,181.750000,181.750000,170.649994,174.050003,153.776550,30294317
2020-05-05,175.000000,177.449997,172.000000,173.899994,153.644012,17707577
2020-05-06,171.399994,171.399994,160.500000,163.899994,144.808823,65586734
2020-05-07,164.000000,165.850006,160.500000,161.000000,142.246628,24249585
2020-05-08,163.949997,164.149994,157.100006,158.250000,139.816940,25307015
2020-05-11,160.000000,163.500000,158.000000,158.449997,139.993652,18095473
2020-05-12,158.449997,165.899994,157.500000,165.050003,145.824890,21387527
2020-05-13,173.399994,173.600006,164.500000,165.399994,146.134094,20015124
2020-05-14,164.500000,168.250000,161.949997,163.800003,144.720474,14949993
2020-05-15,162.199997,165.500000,161.149994,164.649994,145.471466,14950243
2020-05-18,166.000000,167.300003,163.149994,164.750000,145.559814,20801299
2020-05-19,166.500000,171.649994,165.100006,170.750000,150.860947,20142171
2020-05-20,171.949997,177.000000,171.000000,175.750000,155.278534,25320734
2020-05-21,175.600006,190.449997,172.649994,188.949997,166.940979,58382197
2020-05-22,188.000000,191.899994,184.600006,186.350006,164.643845,39013770
2020-05-26,190.000000,194.949997,187.800003,191.699997,169.370682,53233404
2020-05-27,192.500000,193.899994,186.899994,192.149994,169.768234,24546119
2020-05-28,192.300003,192.899994,189.000000,190.649994,168.442978,24578072
2020-05-29,190.449997,198.000000,189.000000,197.350006,174.362579,35834621
2020-06-01,201.000000,205.250000,199.000000,200.550003,177.189819,28508405
2020-06-02,201.899994,201.899994,196.699997,197.250000,174.274200,22631373
2020-06-03,200.000000,200.899994,195.600006,196.699997,173.788269,18979188
2020-06-04,197.750000,202.500000,195.000000,200.149994,176.836411,21996048
2020-06-05,201.800003,202.000000,198.649994,200.000000,176.703888,14629659
2020-06-08,202.899994,203.649994,197.000000,197.649994,174.627609,19551313
2020-06-09,198.250000,206.199997,197.649994,198.500000,175.378601,39914264
2020-06-10,199.449997,203.149994,198.300003,199.050003,175.864517,27199665
2020-06-11,200.000000,201.250000,193.600006,194.250000,171.623642,19847133
